latitude,longitude,type,severity,date
44.21994225683482,-76.45497025316138,vandalism,0.2,2015-11-14
44.24950754414902,-76.47495801386047,assault,0.1,2016-06-25
44.2270409104931,-76.47611453314046,drug offense,0.87,2016-10-27
44.23298082417196,-76.49475660474593,drug offense,0.4,2022-09-29
44.26725392864456,-76.48957428177606,vandalism,0.19,2022-03-25
44.2112112083422,-76.45393903374233,vandalism,0.5,2023-11-16
44.24603009836978,-76.49899939205578,fraud,0.33,2016-05-09
44.2164760573046,-76.47148233043517,fraud,0.62,2021-05-03
44.23291050019727,-76.47715944447938,theft,0.65,2016-11-26
44.25671396449931,-76.47835902669652,assault,0.78,2017-11-09
44.22096130196597,-76.4831969285052,burglary,0.82,2016-03-01
44.24668084646415,-76.4842369969533,burglary,0.6,2022-01-04
44.21041718611249,-76.43606541284876,public disturbance,0.68,2023-02-25
44.23276889023484,-76.48275612291464,burglary,0.25,2015-03-12
44.25604424239379,-76.50903769645039,fraud,0.57,2015-03-10
44.23272937874991,-76.4622177381512,public disturbance,0.1,2017-07-10
44.240627307223996,-76.43306443132087,public disturbance,0.26,2022-08-17
44.229566870444216,-76.48755675563329,vandalism,0.95,2020-02-15
44.22604546586213,-76.45982491063225,fraud,0.16,2018-10-29
44.2326624032229,-76.47401594032358,burglary,0.61,2018-08-21
44.214354296294815,-76.50940485603732,public disturbance,0.93,2022-01-18
44.24509870073645,-76.48597015994419,public disturbance,0.63,2023-12-02
44.237036390429445,-76.45892439900396,fraud,0.39,2018-11-15
44.221058235642424,-76.43734507803823,theft,0.42,2019-04-03
44.245350383893765,-76.49684022660533,drug offense,0.72,2021-03-08
44.25941837724031,-76.45148794494862,drug offense,0.19,2016-01-20
44.229691994610945,-76.46344692435616,burglary,0.3,2020-10-22
44.24347470004104,-76.47285752792456,public disturbance,0.75,2022-11-16
44.26377862814773,-76.45749207156973,theft,0.75,2018-11-01
44.23671388967223,-76.47798554173848,assault,0.31,2018-05-09
44.23609558751853,-76.49595534704868,theft,0.51,2016-01-18
44.22427250853724,-76.46201138297685,public disturbance,0.59,2017-09-17
44.26511149452558,-76.4670584802865,public disturbance,0.35,2015-10-04
44.220366097690686,-76.43013598596798,assault,0.71,2022-08-26
44.228759854818584,-76.49909679164804,assault,0.96,2017-03-18
44.225991716399044,-76.47126295805087,burglary,0.61,2018-09-24
44.239321089710025,-76.43377333493414,assault,0.31,2022-10-04
44.21411928117804,-76.50873307870211,theft,0.91,2021-05-19
44.24050915488329,-76.50480680659214,vandalism,0.87,2015-11-26
44.21979031779415,-76.48883764985763,public disturbance,0.5,2021-03-04
44.266355913251466,-76.49435399841956,vandalism,0.98,2023-06-01
44.259401368311345,-76.49134069088234,burglary,0.32,2023-12-31
44.25353961926052,-76.47091102365778,assault,0.4,2015-07-29
44.24591663304247,-76.50696560995978,drug offense,0.46,2018-04-25
44.246948117196695,-76.47619935500333,theft,0.47,2021-05-17
44.236176442373385,-76.50583189926614,drug offense,0.81,2019-03-07
44.22809441864386,-76.47690205874324,theft,0.45,2018-09-30
44.211164324318894,-76.4710440250469,vandalism,0.39,2023-05-25
44.23657465620404,-76.47976914668669,burglary,0.17,2017-04-19
44.237533317694286,-76.49914648532291,burglary,0.55,2018-12-31
44.234848585067816,-76.4713130989416,drug offense,0.83,2021-09-26
44.24959581553602,-76.4815123641865,assault,0.37,2017-11-27
44.22323200273644,-76.48637608929988,fraud,0.85,2017-10-14
44.247278502841624,-76.4937754878132,vandalism,0.63,2015-01-28
44.246918747732664,-76.47792115754666,fraud,0.16,2018-03-02
44.23758525491069,-76.48920359644198,theft,0.38,2020-03-09
44.22144509781239,-76.49925151041617,assault,0.2,2023-07-21
44.26905799069687,-76.47502175001435,drug offense,0.64,2023-09-02
44.23733983458323,-76.47050339060458,assault,0.94,2023-04-16
44.26175351777626,-76.44022150941234,vandalism,0.42,2020-02-01
44.23634731506962,-76.45407080542859,vandalism,0.91,2016-10-12
44.2304982792897,-76.50874837852798,theft,0.42,2021-06-08
44.238941222364616,-76.48292341533043,burglary,0.99,2016-05-07
44.25669523622109,-76.50720415522437,burglary,0.47,2023-10-20
44.215132015387674,-76.4709534693523,assault,0.61,2021-02-05
44.26668258709361,-76.43289119230563,theft,0.46,2015-07-27
44.262016175104556,-76.46106177849256,public disturbance,0.76,2019-08-06
44.21706952470881,-76.4666058125061,assault,0.29,2017-10-31
44.233769905308485,-76.49292436996238,fraud,0.61,2019-08-02
44.235786486442,-76.47602487078458,drug offense,0.31,2018-05-18
44.21203117618365,-76.44345838697177,fraud,0.53,2015-08-18
44.24729861417492,-76.50678951580552,assault,0.34,2022-03-09
44.23945960722628,-76.43743107350024,fraud,0.73,2016-04-24
44.22727708182159,-76.46683209110007,public disturbance,0.63,2017-08-13
44.22297788281353,-76.49649831568586,vandalism,0.69,2016-11-10
44.22604169739598,-76.48908297410776,theft,0.65,2019-09-03
44.221001833944015,-76.4626530329107,assault,0.62,2023-10-01
44.23769154828644,-76.47272756590334,vandalism,0.47,2016-03-17
44.26623707686415,-76.43354340282453,theft,0.6,2023-11-15
44.2699550396122,-76.48836859282014,public disturbance,0.77,2023-07-02
44.26746226820691,-76.46742169414634,fraud,0.32,2017-12-20
44.259652959454975,-76.47172795256135,public disturbance,1.0,2018-02-08
44.25858179264098,-76.44300138776737,theft,0.73,2017-05-26
44.2446393191452,-76.47857118376,theft,0.99,2018-12-27
44.2262952356639,-76.49700931717705,public disturbance,0.85,2022-07-12
44.24558972049649,-76.49959417132268,vandalism,0.21,2019-04-24
44.23367989597203,-76.48679703259246,drug offense,0.32,2022-03-09
44.21574273443435,-76.44626534928081,public disturbance,0.7,2021-07-30
44.23911783042737,-76.4912059596517,fraud,0.24,2018-03-19
44.232481962209015,-76.48624846266016,vandalism,0.55,2022-12-16
44.23934936551431,-76.49340110205183,vandalism,0.16,2018-04-12
44.265089915184326,-76.46459017993861,drug offense,0.77,2020-05-29
44.24989557499195,-76.48035352863664,drug offense,0.15,2015-07-05
44.224932583433706,-76.45362131276126,vandalism,0.35,2023-12-30
44.24562451531507,-76.49245844813196,fraud,0.51,2020-01-25
44.2362691658116,-76.50579924276212,vandalism,0.96,2018-11-13
44.242178033377705,-76.44165498487003,drug offense,0.3,2015-10-04
44.22562517874959,-76.44942480941161,fraud,0.58,2023-06-19
44.25339180316579,-76.46462077286105,public disturbance,0.77,2017-10-13
44.22146592708822,-76.47521369276544,drug offense,0.16,2018-04-20
44.24797506541647,-76.50736643222676,theft,0.33,2019-08-24
44.23770172678897,-76.49363361086102,drug offense,0.17,2022-06-27
44.26769206849461,-76.44482553973768,drug offense,0.99,2020-02-27
44.23861557430148,-76.50837237410326,drug offense,0.81,2016-01-30
44.235130595135,-76.43772655731583,fraud,0.61,2015-11-15
44.22789843129551,-76.50162231061606,public disturbance,0.61,2022-01-12
44.252688293964205,-76.50741521374151,assault,0.56,2017-10-27
44.24304150287625,-76.47785299246799,theft,0.39,2017-10-09
44.22889295213922,-76.4930693786294,theft,0.24,2018-06-30
44.26590137890703,-76.44204473724538,fraud,0.24,2022-11-15
44.24220271030335,-76.47018698949948,assault,0.72,2015-11-27
44.240694591520416,-76.49243147096216,public disturbance,0.4,2015-07-01
44.23284123360001,-76.48733384820488,assault,0.59,2018-04-09
44.2413163033216,-76.45853020812766,public disturbance,0.42,2023-02-11
44.26738428412669,-76.4424686752996,theft,0.81,2018-11-06
44.23118465667994,-76.49629644040964,theft,0.53,2022-08-29
44.24137786691148,-76.47555035726174,assault,0.48,2021-09-21
44.26610501838898,-76.50460280889457,assault,0.41,2022-09-21
44.222831131000135,-76.47996664592532,public disturbance,0.7,2018-07-10
44.231806668424724,-76.47941023141668,fraud,0.26,2018-12-30
44.244439656260866,-76.430652681269,public disturbance,0.26,2016-02-13
44.24359615519299,-76.43236710838548,vandalism,0.35,2020-06-24
44.262353382633236,-76.43699151089099,fraud,0.66,2017-09-14
44.23627463460575,-76.4986839742707,assault,0.13,2021-10-01
44.235060004979786,-76.44017846252575,assault,0.67,2020-04-01
44.221041909872035,-76.47362669312817,drug offense,0.18,2022-01-03
44.2376210645265,-76.49323593127951,fraud,0.66,2020-05-23
44.22519170855707,-76.43658671995651,burglary,0.25,2018-11-06
44.22966506080059,-76.48857843533368,drug offense,0.78,2019-08-14
44.239513281787644,-76.45565318963841,theft,0.88,2021-09-09
44.23414347504533,-76.46687770555235,public disturbance,0.82,2016-02-07
44.25870192609443,-76.48671630242923,fraud,0.85,2019-12-27
44.22891921339368,-76.48861075545076,assault,0.79,2017-08-28
44.23383981006676,-76.47104542448058,drug offense,0.34,2016-01-11
44.26916847322051,-76.48513870172498,drug offense,1.0,2018-02-27
44.240200452982094,-76.50491140170547,fraud,0.56,2018-02-25
44.26270048115186,-76.44688201736749,fraud,0.76,2015-05-06
44.24146387987997,-76.48488731028849,vandalism,0.18,2015-04-23
44.249353998989704,-76.48018409693115,drug offense,0.65,2021-09-09
44.22579669849233,-76.45272188667933,public disturbance,0.23,2020-05-15
44.23174184036115,-76.47441635009994,fraud,0.12,2022-08-20
44.238043217676385,-76.49402992798137,fraud,0.76,2019-03-11
44.24631138553455,-76.44728811559268,theft,0.22,2016-06-24
44.257612067387775,-76.45141893070081,assault,0.78,2021-07-16
44.23255441285441,-76.49500533328955,fraud,0.35,2015-06-16
44.23561757413079,-76.47219674567218,burglary,0.69,2016-01-05
44.22408507586945,-76.49955963319971,drug offense,0.9,2018-08-03
44.234462507751026,-76.46474343944227,vandalism,0.13,2022-11-09
44.210451159290216,-76.44197405028672,burglary,0.79,2021-02-25
44.226265492843375,-76.48939052117876,vandalism,0.85,2020-03-08
44.23514143896212,-76.48312325049652,drug offense,0.79,2015-05-22
44.250602335005134,-76.44655153014823,vandalism,0.76,2020-04-07
44.23177432682586,-76.44964855078207,theft,0.95,2018-04-21
44.2414299045661,-76.49051025267134,vandalism,0.44,2023-11-03
44.258981889397035,-76.50081759290617,assault,0.61,2019-01-19
44.21363272472366,-76.46467709987611,fraud,0.14,2015-03-21
44.22104964233044,-76.44332742510976,public disturbance,0.15,2022-09-14
44.229692947330086,-76.47313081300213,theft,0.11,2017-09-02
44.23472002243761,-76.49226772601757,theft,0.53,2023-04-13
44.26352531094467,-76.44358434108958,burglary,0.79,2019-04-05
44.23035581978131,-76.44805616674542,vandalism,0.37,2018-09-17
44.235407669892496,-76.49621789038741,theft,0.32,2015-04-27
44.22497086114186,-76.49178640465357,drug offense,0.93,2019-08-31
44.2392567546078,-76.4727817536591,theft,0.14,2020-12-07
44.26060723246597,-76.43651583314634,vandalism,0.66,2019-09-19
44.250585731560655,-76.45257258610512,burglary,0.38,2020-12-09
44.260727204325015,-76.43201340231334,theft,0.24,2020-07-20
44.22779605167236,-76.49085664998498,assault,0.51,2018-03-08
44.22254296550391,-76.49223300585582,theft,0.22,2018-02-27
44.23029003493111,-76.48076281926224,drug offense,0.53,2019-03-24
44.21917436001032,-76.46227729175561,public disturbance,0.58,2016-10-18
44.24136113796251,-76.43126398497772,burglary,0.26,2016-08-04
44.255598335633735,-76.47193324435787,burglary,0.29,2016-07-15
44.230851311776505,-76.4544080726928,drug offense,0.2,2016-01-27
44.23986179868519,-76.50765911873847,assault,0.47,2023-05-10
44.23239542699215,-76.48817388699649,public disturbance,0.84,2015-04-17
44.24290088318759,-76.4372083349363,assault,0.78,2019-10-17
44.238343915051935,-76.47341316303961,theft,0.63,2021-12-01
44.218242082118344,-76.48246898304485,burglary,0.21,2016-11-18
44.24094539832014,-76.48196401988326,burglary,0.84,2020-02-03
44.21937412212994,-76.45847544123137,assault,0.25,2019-06-06
44.22691400376424,-76.48293222763374,drug offense,0.41,2016-02-12
44.23616020104028,-76.47662816592404,assault,0.72,2023-05-06
44.21043041520964,-76.48137284573006,theft,0.18,2015-07-23
44.23980430847459,-76.49123784228864,public disturbance,0.18,2020-07-11
44.238025724272795,-76.43787263976587,theft,0.54,2017-06-30
44.21183983324404,-76.48059090236242,drug offense,0.84,2015-07-21
44.225202231503566,-76.4963255894161,public disturbance,0.8,2016-08-27
44.240724446036275,-76.49508353492949,drug offense,0.21,2020-05-05
44.24140532866788,-76.50155285916892,fraud,0.74,2019-06-10
44.235969338129486,-76.44605433362663,drug offense,0.49,2021-05-13
44.239243506763366,-76.47288892048827,assault,0.64,2023-11-10
44.26202793194023,-76.4694488977015,drug offense,0.84,2023-12-09
44.22548275833491,-76.49898229022592,burglary,0.13,2018-12-08
44.25411581873089,-76.46905641516229,assault,0.97,2015-10-03
44.22361342352111,-76.44423386040907,burglary,0.2,2017-05-04
44.226654077683094,-76.47759245912914,vandalism,0.79,2015-03-16
44.2337552447351,-76.45347346328568,fraud,0.27,2015-06-25
44.24809752283729,-76.47328266670404,vandalism,0.64,2022-11-25
44.224607469109905,-76.4840207106945,theft,0.97,2019-10-13
44.225378490008225,-76.49201951989652,public disturbance,0.66,2015-01-23
44.2204356367264,-76.44999099306548,theft,0.32,2017-05-02
44.22689501579951,-76.48641833005107,fraud,0.12,2020-09-22
44.246628240075346,-76.48064206050573,drug offense,0.55,2019-12-15
44.23857075581188,-76.4796201859673,burglary,0.8,2020-09-25
44.213740027137206,-76.4958760148444,theft,0.59,2020-02-04
44.22719341822246,-76.46593443270083,public disturbance,0.94,2019-07-05
44.22634175115053,-76.45267611662224,burglary,0.67,2023-08-08
44.231524361544004,-76.48979807158075,burglary,0.83,2017-12-06
44.228121460522814,-76.4749241764291,drug offense,0.77,2017-02-05
44.23692122527645,-76.49908406362663,public disturbance,0.75,2018-12-17
44.23572760071296,-76.43954848079417,assault,0.96,2020-02-10
44.265148170341725,-76.49102123318188,burglary,0.59,2019-10-07
44.23816352370321,-76.4603666318285,fraud,0.24,2015-05-03
44.21798909138833,-76.44705685223305,vandalism,0.25,2023-10-26
44.26299767154136,-76.50039135658947,public disturbance,0.79,2022-02-20
44.23742051698308,-76.47592917149889,assault,0.55,2015-04-08
44.26095149138151,-76.43649705407333,fraud,0.51,2019-02-18
44.21644556091688,-76.45505087981157,burglary,0.53,2019-05-15
44.24197314264687,-76.46649907256601,burglary,0.54,2017-07-24
44.26475892533277,-76.43760218662682,vandalism,0.58,2017-02-11
44.26244978325393,-76.44710967318505,burglary,0.79,2023-03-14
44.23439716882088,-76.43414446614194,vandalism,0.93,2015-08-31
44.23935696886651,-76.45612028544375,fraud,0.93,2021-08-16
44.22173041438073,-76.48421398546242,assault,0.58,2015-12-09
44.24953268236815,-76.46041609460093,drug offense,0.5,2023-08-22
44.26077662726882,-76.46839181412757,vandalism,0.31,2019-10-05
44.25945507621874,-76.4692692307518,fraud,0.86,2019-12-01
44.235394212236,-76.49830909595602,fraud,0.95,2018-10-07
44.23036223689158,-76.4732429701292,burglary,0.27,2023-09-23
44.22593347647125,-76.45290274563595,fraud,0.89,2020-01-30
44.26316984063081,-76.44768659794326,vandalism,0.43,2020-08-31
44.22590002732026,-76.4639400005922,fraud,0.53,2018-11-11
44.23218378281643,-76.494272658139,vandalism,0.17,2021-06-10
44.23350624844511,-76.49665998422167,drug offense,0.26,2021-03-28
44.23962071251065,-76.46814540780278,theft,0.79,2015-08-01
44.23041702264862,-76.5021140523675,public disturbance,0.47,2023-05-08
44.229190816398805,-76.48252903142635,fraud,0.79,2016-03-07
44.220069455086815,-76.44458366849615,burglary,0.5,2018-06-24
44.23947447943356,-76.50926621512171,assault,0.77,2020-10-04
44.216614329466566,-76.48343777948665,vandalism,0.39,2016-08-03
44.261828596494,-76.45031370844443,burglary,0.75,2020-05-09
44.24249575129534,-76.43686512502033,public disturbance,0.57,2021-07-04
44.22255673731346,-76.47636029225359,burglary,0.57,2017-12-27
44.230255236330926,-76.48632251541883,vandalism,0.55,2017-12-18
44.21435677258717,-76.46486378049762,burglary,0.61,2019-01-23
44.26458775176954,-76.49418003625824,vandalism,0.41,2022-03-16
44.234455458153384,-76.49853307457417,theft,0.85,2019-02-28
44.26305281333346,-76.47738094264007,vandalism,0.72,2023-03-13
44.23886720074897,-76.48434546899523,theft,0.25,2015-05-28
44.23295258406266,-76.4554595209015,assault,0.87,2018-04-27
44.2250688435535,-76.50120025747134,burglary,0.57,2020-01-28
44.223001090188305,-76.49378887366565,burglary,0.57,2019-07-26
44.24995343954188,-76.5072289925115,fraud,0.28,2017-02-02
44.2432507301033,-76.46224905639018,theft,0.81,2023-03-30
44.237437766751796,-76.4841874962304,burglary,0.85,2015-11-06
44.255266666506444,-76.49038495285859,fraud,0.58,2018-09-27
44.26529541728012,-76.4744532968235,theft,0.3,2019-03-18
44.233728582198374,-76.44941323792231,fraud,0.69,2021-09-22
44.25178711693485,-76.43883095076798,vandalism,0.37,2020-11-16
44.248440078019804,-76.49441520206369,drug offense,0.65,2021-01-29
44.238420490266684,-76.45793994125964,public disturbance,0.16,2020-11-26
44.2472209994839,-76.50895196180961,vandalism,0.9,2019-05-02
44.24927302642513,-76.49787192055229,vandalism,0.67,2023-01-03
44.223625382740984,-76.47323149755509,public disturbance,0.85,2019-10-07
44.23126706536825,-76.44796701259091,public disturbance,0.93,2018-10-16
44.26894942318135,-76.45034565198172,fraud,0.59,2022-01-13
44.2261652074925,-76.49111503194959,theft,0.18,2020-03-26
44.238177714444475,-76.50173635192711,theft,0.75,2018-05-01
44.21083895374507,-76.49320923948186,fraud,0.31,2016-07-27
44.21481038048973,-76.47378073246044,burglary,0.28,2021-04-08
44.21246604050526,-76.50755425980007,theft,0.87,2021-01-09
44.227045901408324,-76.43355558524236,burglary,0.84,2016-12-22
44.23613477177299,-76.4406328800306,assault,0.48,2015-12-10
44.22767228189844,-76.47101748832759,public disturbance,0.52,2018-12-26
44.22070086545546,-76.47254888766754,assault,0.79,2016-02-03
44.2445973597816,-76.48220571276985,drug offense,0.91,2018-11-01
44.24224501507083,-76.48933386173569,vandalism,0.48,2018-06-04
44.24473184220236,-76.49245481369763,public disturbance,0.25,2019-12-16
44.25005235259469,-76.46913716160412,fraud,0.95,2022-02-21
44.225834179702645,-76.47109008511666,assault,0.26,2017-09-12
44.230319448321104,-76.45940687736861,theft,0.64,2017-07-05
44.245138949437745,-76.50271079079276,theft,0.13,2020-05-06
44.25571807309623,-76.50359636558389,burglary,0.52,2023-09-29
44.21953461672243,-76.44525848666873,burglary,0.74,2019-06-17
44.242689942002464,-76.49679013306759,burglary,0.56,2017-04-25
44.22087368122772,-76.48306634479681,vandalism,0.5,2023-12-12
44.24551233130221,-76.45849838195474,fraud,0.3,2016-12-23
44.21376432620447,-76.49971827741663,assault,0.57,2015-02-20
44.22654649124427,-76.48713223322973,drug offense,0.45,2018-02-17
44.25178234708344,-76.43077837368068,assault,0.55,2018-08-30
44.24826603083743,-76.47740419685105,fraud,0.64,2018-04-27
44.24057155139314,-76.43503580399526,drug offense,0.53,2018-04-03
44.25353701399326,-76.5083597579936,assault,0.17,2021-08-03
44.26929405973329,-76.45237646490573,drug offense,0.82,2021-12-13
44.21312804398434,-76.4344154045218,burglary,0.78,2022-08-01
44.24917441772209,-76.47214478220485,vandalism,0.9,2020-07-16
44.22156264514524,-76.47523032253758,burglary,0.69,2015-01-05
44.24170080514021,-76.47493538646333,assault,0.56,2017-04-13
44.229707190437146,-76.43051431721777,fraud,0.59,2020-04-26
44.24527972479503,-76.48006351291838,vandalism,0.88,2020-01-06
44.25972051815686,-76.44881201721934,drug offense,0.21,2021-06-26
44.266237354936976,-76.46885309711317,vandalism,0.37,2016-07-02
44.211298746246484,-76.46041324563333,public disturbance,0.67,2015-02-02
44.26948524263044,-76.47662364679977,burglary,0.71,2021-12-08
44.24857034920244,-76.4766912993487,vandalism,0.7,2016-10-04
44.23184285111842,-76.47121693925736,assault,0.83,2022-04-01
44.23114708835284,-76.49698747318105,burglary,0.16,2019-05-21
44.24926726390071,-76.50396931646607,assault,0.57,2023-07-20
44.26004378773125,-76.46820415518496,theft,0.54,2020-09-01
44.22444632216231,-76.48190309902634,drug offense,0.14,2020-02-26
44.24184888882164,-76.49054002587988,public disturbance,0.7,2023-06-28
44.2607841253284,-76.50534553458016,fraud,0.4,2015-08-23
44.24437586972209,-76.49364345154879,fraud,0.52,2015-07-12
44.21364655545587,-76.4560616710585,public disturbance,0.92,2020-08-21
44.23200983502578,-76.49753208822203,assault,0.47,2020-02-04
44.23765243781239,-76.504339428983,drug offense,0.85,2019-07-09
44.233926137483834,-76.4991989989532,vandalism,0.43,2017-04-02
44.25213269631862,-76.50131108238332,drug offense,0.6,2023-06-20
44.243709528673094,-76.49018190446776,public disturbance,0.75,2019-10-13
44.24427208927492,-76.43543236305506,public disturbance,0.15,2018-12-23
44.250184283498115,-76.49774393596073,public disturbance,0.74,2023-07-03
44.26632831707417,-76.49380064079891,burglary,0.81,2019-09-26
44.24853132008958,-76.46307886497127,fraud,0.25,2017-11-06
44.25222863844642,-76.47621195751947,assault,0.59,2021-12-05
44.25698743608464,-76.49104282244684,drug offense,0.28,2015-03-09
44.21546294884935,-76.49372862491288,burglary,0.52,2016-05-08
44.2471175956927,-76.44571328528359,fraud,0.36,2015-11-05
44.26420613337449,-76.43865090589664,theft,0.59,2017-09-06
44.256528603737685,-76.47452412096585,vandalism,0.17,2015-01-10
44.21054098614321,-76.45192940217282,vandalism,0.86,2018-11-17
44.25687853931999,-76.45780084081593,vandalism,0.54,2017-06-29
44.24665829458493,-76.48334939674129,fraud,0.81,2020-09-11
44.21267994209754,-76.49997039502558,public disturbance,0.72,2022-03-05
44.22679616504947,-76.45991495545073,assault,0.21,2018-03-28
44.23219711538267,-76.45283492965602,burglary,0.55,2016-10-31
44.232797223684706,-76.49392620676012,drug offense,0.56,2023-10-19
44.2294114930074,-76.50312511603757,theft,0.27,2015-08-22
44.226988565844586,-76.49254014721919,burglary,0.49,2019-12-07
44.23894210650752,-76.47183323444739,burglary,0.67,2020-07-23
44.227759364767664,-76.47473106068509,vandalism,0.31,2023-04-07
44.2456996240717,-76.49947602026914,burglary,0.41,2017-09-20
44.22732573865526,-76.47777975001152,vandalism,0.29,2019-07-24
44.22294617891673,-76.50921365198884,fraud,0.27,2015-11-08
44.22292468863003,-76.4791199731422,theft,0.14,2020-05-15
44.21255156445543,-76.4642052244042,theft,0.53,2016-11-24
44.25449468994417,-76.47685546882296,drug offense,0.99,2021-12-01
44.23473953336349,-76.50770295472711,assault,0.21,2017-07-03
44.24303990951668,-76.46277192278392,theft,0.63,2017-04-01
44.24646435810139,-76.49424378193254,public disturbance,0.48,2022-10-09
44.247212236279445,-76.48414371763066,assault,0.39,2016-08-03
44.24534841168354,-76.4422346401819,burglary,0.65,2020-09-12
44.23090310850471,-76.49656580437184,public disturbance,0.9,2021-02-01
44.23042256416559,-76.46497982594643,public disturbance,0.75,2015-03-03
44.2436148593599,-76.47096685947736,theft,0.46,2017-11-25
44.24393097397165,-76.47112122143373,public disturbance,0.45,2020-07-09
44.21013337291507,-76.43506041875933,assault,0.58,2022-05-01
44.23220853118523,-76.47668493921817,vandalism,0.37,2020-04-09
44.25261562724616,-76.4517059841816,assault,0.5,2021-04-13
44.252999967126364,-76.50620996244963,drug offense,0.41,2016-11-13
44.22519745320366,-76.4881819363094,assault,0.34,2015-02-04
44.21263398943831,-76.45304731544665,public disturbance,0.33,2017-10-17
44.26856105704989,-76.44798041842033,vandalism,0.32,2016-11-13
44.2494673324946,-76.48278618703581,public disturbance,1.0,2022-08-08
44.24831857755973,-76.48151834197786,drug offense,0.48,2020-12-30
44.25839931582827,-76.45631201403542,assault,0.75,2023-06-15
44.24426235944632,-76.47793829124386,assault,0.74,2023-03-05
44.24480613166145,-76.50364203016555,assault,0.67,2015-11-26
44.249399433360814,-76.47300225040121,theft,0.69,2015-09-03
44.221058817908386,-76.45378972188819,fraud,0.39,2015-02-10
44.25434049602195,-76.4361160150773,theft,0.62,2022-11-21
44.248615950859474,-76.47615073063575,public disturbance,0.18,2017-02-19
44.22657314202295,-76.4557735045234,burglary,0.18,2021-01-31
44.2334596343971,-76.47148249771406,assault,0.47,2023-05-28
44.26998058218431,-76.50663765807772,public disturbance,0.51,2017-04-02
44.22441545056021,-76.47956019261974,fraud,0.4,2017-11-13
44.24265407084485,-76.47304060613473,public disturbance,0.27,2021-01-26
44.22781109222815,-76.47408878865677,drug offense,0.51,2021-08-27
44.25094394741894,-76.50140460539754,burglary,0.49,2015-12-21
44.249708745474585,-76.47650633448215,public disturbance,0.9,2022-01-14
44.25169768481289,-76.4448289410329,theft,0.13,2018-11-26
44.23322020434351,-76.47074007347423,theft,0.52,2019-03-20
44.240468837432296,-76.43500798984147,vandalism,0.73,2021-09-07
44.254817166608525,-76.4554580406786,drug offense,0.61,2019-03-05
44.23360511779789,-76.49019465816129,fraud,0.62,2016-05-13
44.24963333385908,-76.45965410199994,public disturbance,0.51,2017-11-15
44.21673503719259,-76.44008763008719,fraud,0.84,2023-01-29
44.21730481767038,-76.45652534652822,vandalism,0.53,2023-05-31
44.23224155332599,-76.50584830435542,theft,0.14,2017-12-31
44.22265121052122,-76.46320124194459,vandalism,0.45,2016-07-23
44.2530175556428,-76.48140544042354,vandalism,0.65,2020-04-12
44.258841688630255,-76.50060485847743,assault,0.9,2018-06-26
44.23499845413749,-76.47794342997136,burglary,0.18,2015-10-30
44.25811092888756,-76.508053117099,vandalism,0.34,2022-01-21
44.22647441094092,-76.47728823000071,burglary,0.83,2020-06-16
44.22822191547646,-76.48816158576349,fraud,0.29,2021-02-02
44.216387147448934,-76.46109434032275,theft,0.7,2021-07-03
44.24446767366619,-76.50460648470677,burglary,0.23,2019-07-31
44.26972581663966,-76.50728189673849,public disturbance,0.66,2023-01-07
44.260496649993264,-76.43776098414045,fraud,0.72,2022-03-20
44.2603706811096,-76.44786178900645,public disturbance,0.99,2023-05-11
44.237821781957,-76.470389677832,fraud,0.52,2019-11-18
44.269506692805166,-76.46069054081406,vandalism,0.2,2020-05-31
44.22266632529348,-76.4379771128878,burglary,0.93,2021-02-11
44.2427557984388,-76.45110808922469,vandalism,0.68,2017-02-28
44.23888441382505,-76.47934315853901,public disturbance,0.57,2023-04-06
44.24100079921418,-76.49720918474661,assault,0.76,2017-06-23
44.23241124403656,-76.50319441045401,burglary,0.65,2017-10-19
44.22914284441571,-76.47740026471118,theft,0.28,2019-12-02
44.22141375769404,-76.43093447787918,theft,0.61,2023-01-05
44.24653310363691,-76.49680823144928,theft,0.44,2021-06-01
44.22568581086362,-76.43956982447992,public disturbance,0.16,2015-06-14
44.21705559710518,-76.49747285856338,assault,0.17,2016-05-20
44.24788437261881,-76.47736848665788,assault,0.4,2015-06-07
44.22013749161595,-76.44629251939404,assault,0.29,2020-04-03
44.24735560878134,-76.4713829841344,vandalism,0.2,2019-02-16
44.232538320998934,-76.45722055479538,theft,0.39,2016-01-29
44.23398430940899,-76.44688578511139,assault,0.73,2023-05-27
44.25945712325447,-76.4309498907053,public disturbance,0.43,2023-05-10
44.214772703320556,-76.45950609479291,fraud,0.52,2021-12-29
44.22506274062446,-76.47585042032475,public disturbance,0.52,2022-06-05
44.24380376285648,-76.49196804118434,theft,0.97,2019-08-11
44.218543525344245,-76.44754620890917,drug offense,0.67,2020-05-23
44.217745580998205,-76.45225967261018,theft,0.4,2021-03-25
44.22243314624349,-76.50467081735289,drug offense,0.65,2021-11-07
44.24253277223762,-76.47686073716866,public disturbance,0.31,2017-10-19
44.22993843588217,-76.50184935260091,vandalism,0.31,2019-02-21
44.236437529392106,-76.45230491423908,drug offense,0.35,2020-03-15
44.22457012523001,-76.46408531658705,burglary,0.52,2020-08-21
44.217117027558075,-76.45093011748527,fraud,0.12,2021-01-07
44.235719319773985,-76.46133581652543,vandalism,0.96,2015-07-04
44.220407173289274,-76.46304124944078,assault,0.55,2019-03-12
44.2145375287955,-76.48537384807591,public disturbance,0.35,2021-11-20
